GAME_ID,GAME_EVENT_ID,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,SHOT_MADE_FLAG,LOC_X,LOC_Y,PLAYER_ID,TEAM_ID,xFG_base,xPPS_base,game_clock,close_def_id,close_def_dist_release,close_def_dist_min,close_def_dist_mean,close_def_closing_speed_mean,close_def_closing_speed_min,def_speed_mean,def_speed_max,def_accel_mean,def_accel_max,shooter_speed_mean,shooter_speed_max,shooter_accel_mean,shooter_accel_max,window_frames,game_clock_release,shot_clock_release,release_idx
21500622,95,1,0,58,1,213.0,115.0,201939,1610612744,0.3809153075823122,1.1427459227469365,58,202697,20.29447236296869,4.230051178992997,9.990013487935776,12.215174668009945,5.25972567185331,29.15552730253236,184.6414269282612,151.65436597371263,1069.0545886418479,17.408841307126753,142.56754029043464,126.04581444856615,879.6627889402455,26,58.0,23.74,255
21500622,96,1,0,42,0,12.0,0.0,2544,1610612739,0.6205300918696419,1.2410601837392838,42,203084,3.199085716919763,3.199085716919763,3.5283299435194135,-0.6458336293470138,-0.9142575926096963,0.28956565259309325,0.49045749613035633,0.6032321473138066,1.3418360742117188,1.0419047721703552,1.2007582576686178,0.7904617128748637,1.734965411968914,26,42.03,23.43,136
21500622,101,1,0,29,1,0.0,1.0,2544,1610612739,0.8824386888656829,1.7648773777313658,29,203105,13.823946163353646,13.823946163353646,18.24498880582383,-9.341801873148574,-12.43113051577085,4.082154993212329,4.640457740574445,0.9270700622191966,2.288756516920909,10.262312210735757,10.515825807629035,0.9054351760513787,2.1255498837196685,26,29.03,23.83,580
21500622,118,2,10,32,1,0.0,1.0,2738,1610612744,0.8824386888656829,1.7648773777313658,632,201567,11.310154474992814,11.310154474992814,11.486339109080738,-0.2091722196181469,-0.718536841498052,7.371438435292516,7.563398444433196,0.8880197709160741,1.6852628751848897,12.362932638380114,13.777697511947967,3.1509906536692696,4.559182004524032,26,632.02,24.0,123
21500622,128,2,9,22,0,235.0,0.0,201567,1610612739,0.37376699036851124,1.1213009711055337,562,203110,12.905196167939488,9.134670125680511,11.154447956347807,3.566009064677972,1.3343378444743648,11.66816919313995,13.022508929567152,3.342908820331882,5.312324107936295,15.28480320364384,16.440262934847688,3.748911205613742,8.243998538411779,26,562.0,22.8,464
21500622,130,2,9,14,1,-86.0,228.0,203110,1610612744,0.3707533422960404,1.112260026888121,554,201567,17.826056326773458,7.402839837582603,12.28074128729784,9.870070530875497,4.049841837023671,1.590546399772228,2.789658237340338,2.430828612044859,5.829462824659276,13.405924138329437,13.539915129906456,0.2710892392470234,0.8163540892934584,26,554.01,24.0,664
21500622,131,2,9,2,1,-25.0,56.0,2760,1610612739,0.40114327110686976,0.8022865422137395,542,202691,0.10553783207930693,0.0,0.004059147387665651,0.032064445510206104,0.0,11.744190721351847,14.070707409098247,4.8758574997789585,12.141829500489164,11.755822091135697,14.188531674441165,4.978135507889131,12.141829500489164,26,542.01,23.71,227
21500622,132,2,8,54,1,125.0,-21.0,2733,1610612744,0.41048012519472293,0.8209602503894459,534,202697,10.604466547196047,4.392408814500312,7.595498921167192,5.849252739494955,2.8227838890012125,11.506196997989257,12.448355071940005,2.4083510769572483,5.110293846924585,16.4000164576386,16.946345314630417,1.5806451890558118,3.463773729847519,26,534.01,24.0,427
21500622,141,2,7,50,1,-14.0,0.0,2733,1610612744,0.5695148253550056,1.1390296507100113,470,202697,12.001735374373993,10.597710231823665,11.009679727919936,0.9827593470460038,-1.796785234211451,12.67388385559502,14.302316493698687,3.855298978624674,7.028707742426921,15.11968643730245,16.461898083902565,2.8675337945489123,6.423055687050816,26,470.03,22.81,131
21500622,148,2,7,18,0,-91.0,43.0,2544,1610612739,0.41048012519472293,0.8209602503894459,438,203110,3.4394829350499765,2.7076953868927,3.0433840211929493,-0.0537621617015751,-2.031890858345198,13.466189461955107,16.37955056093613,6.566779595164022,11.130580248338417,13.36295349943597,14.09856506104946,2.690101957051864,7.392426522303586,26,438.02,23.0,567
21500622,156,2,6,42,1,17.0,41.0,203110,1610612744,0.4104101095557158,0.8208202191114315,402,2210,3.21444045676693,1.2744245425289036,1.9421332771402395,0.5383722615396326,-5.144331593483886,3.3281824879035016,5.381325069139622,6.44833166783465,12.776205209759139,3.858081575649739,6.9602520589969314,9.141818726637526,15.858778807239936,26,402.51,11.1,224
21500622,160,2,6,27,0,-173.0,11.0,202681,1610612739,0.40114327110686976,0.8022865422137395,387,203110,11.688890481008023,11.688890481008023,17.21955217699975,-10.63682645774344,-12.599927960240676,16.974788513831587,19.91566404899927,6.899765682455784,10.165094038773214,14.521715616080506,15.177161965518803,2.179049454782302,5.397574756304646,26,387.03,22.12,629
21500622,166,2,5,53,1,0.0,1.0,2738,1610612744,0.8824386888656829,1.7648773777313658,353,2544,29.08289162322928,29.08289162322928,37.645558401449954,-16.355195808305535,-18.389277334499443,3.0633269574176016,3.8174823439606254,1.892853539400311,3.3784118996748878,19.10904140511331,19.74242377454132,3.807617410329023,8.443153003226733,26,353.2,24.0,520
21500622,182,2,4,52,0,-9.0,41.0,201939,1610612744,0.4104101095557158,0.8208202191114315,292,202684,9.108776412652801,9.066514891009666,10.713973695037295,-4.0861689403539465,-5.757378116588208,17.281331029884544,18.63584731620754,3.1215536246290174,5.46448691628576,15.635039210169413,15.892588067169749,0.9340459787896179,2.9115040510977686,26,292.0,22.19,425
21500622,185,2,4,32,1,2.0,-6.0,201939,1610612744,0.6809019011309403,1.3618038022618806,272,202684,2.3194815529553137,2.3194815529553137,5.488986290470802,-7.1569386758567575,-9.085435147696973,6.00800153444925,6.409229824614548,0.7848886729663603,1.8468375335033649,13.394349514383022,13.947780693401663,2.1051841213680054,4.42511216626722,26,272.0,24.0,925
21500622,186,2,4,9,1,-14.0,56.0,2747,1610612739,0.40668588633212244,0.8133717726642449,249,201939,14.281755679610962,6.938960621858293,11.033788029382878,7.071147916533168,1.9777442638705844,11.18293337302916,13.639617071849155,5.4265972496000785,8.111378988663498,12.6301624119365,13.725035091593707,3.929096796198434,9.70709081631249,26,249.0,23.11,370
21500622,187,2,3,58,1,97.0,26.0,202691,1610612744,0.41048012519472293,0.8209602503894459,238,202684,21.207117625976423,19.5382459368798,20.51754020720209,1.5613892148189,0.4006619727429772,8.550956974850632,10.223254583243316,3.6999455978629054,6.717824628013314,13.192059449069726,13.53977286820388,1.8931627453608872,5.017064908262392,26,238.0,24.0,645
21500622,188,2,3,44,0,-4.0,31.0,2544,1610612739,0.42033413570804373,0.8406682714160875,224,203110,13.06398311423434,12.307183309051668,12.740125613183569,0.6614987136529841,-0.18156273603433526,21.074881962666396,21.9595082728816,2.9305265518250323,8.67997296156564,16.940710889588118,17.914297505625576,2.1379828503574925,4.131394853105186,26,224.01,21.65,420
21500622,190,2,3,37,0,227.0,28.0,202691,1610612744,0.38827630262226825,1.1648289078668048,217,202684,8.752243656617427,8.752243656617427,9.719901438008616,-1.4060710632413578,-2.3017491427108183,14.19657623054625,14.521644483515127,0.8263833408857039,1.5788128370872512,13.311569835487491,14.515538289124569,2.4361004557507497,4.917028864032513,26,217.01,20.95,595
21500622,210,2,2,58,0,146.0,31.0,2747,1610612739,0.4104101095557158,0.8208202191114315,178,203084,1.6306545135312998,1.6306545135312998,8.091716893358424,-11.729370038537821,-15.922255647964912,4.3516541341627235,6.143404054505878,9.03905095644715,25.032677317188906,10.564355578825825,12.163077528340771,4.479645191990277,14.839208946380621,26,178.01,22.43,447
21500622,212,2,2,56,0,-4.0,28.0,2544,1610612739,0.4580441315134256,0.9160882630268512,176,203110,2.633501428156057,1.3742931355791608,2.182496302443027,0.9949963819553113,-0.25482814734801296,2.0732327489824134,2.9104879719800087,1.858121982271502,3.678521724375028,3.023448697355847,5.705059243196121,7.024290054074698,18.056329549011807,26,176.01,22.81,497
21500622,230,2,1,25,0,-34.0,62.0,2544,1610612739,0.40114327110686976,0.8022865422137395,85,203110,25.261725588253075,22.461626854671504,24.398204672272655,2.6637255686398764,-0.008926051099900079,10.202239329507913,13.582465866931138,6.369651398019497,9.761658135619843,10.30022709391066,10.830811498671448,1.0207728836861347,2.0416458691979944,26,85.01,21.98,320
21500622,243,2,0,49,0,-153.0,228.0,203546,1610612744,0.34417353390268196,1.032520601708046,49,203521,11.961876212221064,3.1321279367228914,6.974306106830843,8.367537655582606,2.6296236799188852,2.6477162852860494,4.55247455979525,4.1092870405103294,7.005022621849616,8.366542420596875,9.52143153518539,3.168101423548874,7.589041308265809,26,49.0,24.0,555
21500622,245,2,0,40,1,-25.0,242.0,201567,1610612739,0.3707533422960404,1.112260026888121,40,203110,6.508590018767507,5.577834714949881,5.964661147718177,0.7260737384120143,-0.7838742865550974,3.913786332083182,4.211401497200793,1.745708533338835,3.724831085632241,6.523072780905853,8.25512007571339,5.402688395217575,12.030466243145943,26,40.01,23.51,383
21500622,247,2,0,29,1,204.0,134.0,203110,1610612744,0.37376699036851124,1.1213009711055337,29,201567,6.608318287045503,6.081453259427387,6.527216463764451,-0.7880277824678431,-3.631505301946869,4.068793400322114,4.3533269502345195,1.5372366704056082,4.244392403010077,1.105460969137764,1.3806162194921243,1.07362289015494,3.1834695830642232,26,29.03,23.53,235
21500622,279,3,9,57,0,-17.0,247.0,2544,1610612739,0.3707533422960404,1.112260026888121,597,201939,11.47067150335149,11.47067150335149,16.050471812096223,-8.021916914275891,-9.758450788382088,9.279701138015565,10.998027993442616,2.6162995224751415,6.8294701228746035,4.016268135464705,5.285638128974946,2.355915759135824,4.947750187652278,26,597.01,24.0,1607
21500622,282,3,9,47,0,-212.0,159.0,202691,1610612744,0.3517661849486788,1.0552985548460363,587,202681,7.122760359670962,6.2725415932778,6.764466018068586,1.0130047647303648,0.3799578226488465,2.823614509114719,4.520144844657176,4.09641338314637,6.553587341171613,2.1239651726199544,3.050434852940051,2.6627880557411014,4.13372011924534,20,587.01,21.71,19
21500622,284,3,9,42,0,-217.0,134.0,201939,1610612744,0.3610308788731142,1.0830926366193425,582,2544,0.6845663459446374,0.0,0.8569993980611132,-2.1794103579061046,-4.729751559729109,14.130108278841707,60.24495122388711,47.19656873156458,315.6216263643767,14.98227210107282,60.512955672786795,46.925939611194245,317.2966541699997,26,582.0,24.0,130
21500622,290,3,9,0,0,-169.0,229.0,203110,1610612744,0.29195447195070307,0.8758634158521093,540,2544,20.97339770690958,20.97339770690958,22.11377388683114,-1.5501733565813283,-3.3934257566371695,9.515456152865974,10.246876537473693,1.550691673486963,2.984096335936992,11.487320425785343,12.798766645762601,2.7393659624420343,5.4202708902004515,26,540.02,22.12,236
21500622,292,3,8,53,0,-210.0,159.0,2544,1610612739,0.3517661849486788,1.0552985548460363,533,203084,10.384865677677302,7.726777764553603,9.521163955630247,2.4632610532801578,0.25569815990396094,13.474021166406335,14.271569986462532,2.3355313956998005,4.58892073778312,11.804341699349699,14.824494429022522,7.7194061191705,14.557106159180044,26,533.02,22.32,227
21500622,294,3,8,45,0,24.0,33.0,203110,1610612744,0.4104101095557158,0.8208202191114315,525,201567,5.381166322434197,4.718086732617369,5.469877844306539,0.6091627347280456,-2.5133933206684778,5.7868415129771344,6.498407666716586,3.4554695729699954,8.467529011950036,8.844439795765028,10.929075676662151,6.672412881801924,19.33163467393577,26,525.02,22.53,427
21500622,296,3,8,32,1,199.0,144.0,202681,1610612739,0.3707533422960404,1.112260026888121,512,203110,9.680536214678401,5.3236984814036985,7.653946133521307,4.0507051791732644,1.8630934572015034,4.1301390367391315,4.860926502220303,2.818938529470126,5.311495685412637,8.475642494072257,8.879721828832503,1.144741751342305,2.6973393167444737,26,512.1,24.0,250
21500622,312,3,6,58,0,-215.0,151.0,201939,1610612744,0.3517661849486788,1.0552985548460363,418,202389,6.167145361753684,6.167145361753684,9.093392808377747,-6.008137597891889,-7.683569748667862,13.725173250296232,14.288849798554434,2.3583682349921626,7.3919873826508775,9.776041340165957,10.82305344803525,2.8909313214963817,5.312725337595614,26,418.0,20.9,200
21500622,315,3,6,39,0,-7.0,7.0,202389,1610612739,0.6131316886999139,1.2262633773998277,399,203084,3.331421729487286,3.331421729487286,4.3050800447848925,-2.127999258897962,-4.517173432009824,8.56072785099395,11.571712176139744,9.360438724147333,21.141183359508,6.074868670545035,10.184539291680451,8.479668555035396,17.125328217879044,26,399.02,22.33,429
21500622,317,3,6,32,0,86.0,247.0,202681,1610612739,0.3592036575243699,1.0776109725731096,392,203110,14.003447795643044,14.003447795643044,17.021876062940173,-5.079557173286515,-7.299140219977707,9.43170628525399,11.069056649507331,3.304742092973442,5.229747985027555,15.550759615869596,16.209319587932008,1.5417896233215167,4.764928732171825,26,392.03,21.52,209
21500622,319,3,6,24,0,10.0,3.0,203110,1610612744,0.6215613323913283,1.2431226647826565,384,202389,8.885189617661519,0.18199882911711307,5.31705656102656,8.815632171798539,0.0780530536544699,4.214749916935327,8.132375303225611,7.0650847399026455,13.244030947302099,6.04744273014742,10.713174128268673,16.91033669820991,33.98945300944665,26,384.03,14.08,409
21500622,324,3,6,7,0,-89.0,7.0,101106,1610612744,0.41048012519472293,0.8209602503894459,367,202389,13.48906750028704,13.48906750028704,13.876898132878742,-0.6565568644880716,-1.0901897525825488,14.800922881211704,16.336853905465905,3.5827130387148145,5.756816930631925,16.063864543461683,16.89110101957027,2.7119441993216022,5.47740548834188,26,367.02,22.06,412
21500622,329,3,5,42,0,0.0,1.0,202389,1610612739,0.8824386888656829,1.7648773777313658,342,201939,12.664900734305025,6.269754846387536,9.923175789770417,6.056697268159177,2.0403579929395343,11.180137346792902,15.126492872233309,9.1985915834178,14.291411693295109,14.464600215680093,16.56825054004716,6.389466962542518,13.68640580281426,26,342.0,22.4,425
21500622,331,3,5,30,0,223.0,41.0,2738,1610612744,0.38927988398318536,1.167839651949556,330,2544,10.662258211026405,10.041087846284388,10.4535031210719,-0.8133727331632395,-4.3122938158231205,5.0665415529651865,9.000966340399874,8.553787021438284,12.337264903498646,11.580673504894008,14.47667898339838,6.150859566093346,8.08968531521832,26,330.02,23.3,231
21500622,353,3,3,54,1,102.0,7.0,2592,1610612739,0.41048012519472293,0.8209602503894459,234,201939,6.089556444972002,4.389125235169306,5.087883904741647,1.6419571832771778,0.2636592002782434,12.504096899000995,14.081207909235204,4.123342611740349,7.714129187759489,10.761496977327313,12.470730468764875,4.221476533856703,11.423077588283336,26,233.48,23.88,171
21500622,386,3,2,27,1,228.0,129.0,203521,1610612739,0.35968766834343524,1.0790630050303056,147,201939,5.662946459520872,3.588072873312365,4.295493151692938,1.716245689820768,-1.244047222415573,5.257057954999054,7.095492262798887,6.864230372657704,21.433664031620612,4.666953211741353,7.417792913604741,5.388155137097248,15.13253788188431,26,147.02,24.0,163
21500622,387,3,2,11,1,-237.0,-6.0,2738,1610612744,0.38074928880994385,1.1422478664298317,131,2592,10.468527030380159,2.7641063917657065,6.5090608310128335,7.349006923304817,3.0852214031280245,7.535516238596476,10.057921222894791,4.310318024831743,9.012020196867454,17.53759054032303,18.785588470536666,4.303032010687025,9.412688673056557,26,131.02,22.19,563
21500622,388,3,1,54,0,-124.0,57.0,203521,1610612739,0.4104101095557158,0.8208202191114315,114,2571,12.011371597656947,5.480755594888354,7.858036543861099,6.051650401589295,-1.732563575172752,19.723276690245203,21.589216127156547,3.649145502747571,6.7929847344726735,11.769358730013344,12.890760260512556,2.5895569507651466,7.664441359417795,26,114.02,22.24,388
21500622,390,3,1,50,0,-4.0,28.0,2571,1610612744,0.4580441315134256,0.9160882630268512,110,2592,6.225880417772252,6.225880417772252,8.8258325685611,-5.911578517799248,-8.424290265141376,7.349692054333563,11.89756086141341,8.89693523768439,13.958567545738964,1.9270437263814768,3.702898830915321,3.232322719629,6.504260379056709,26,110.02,19.14,488
21500622,392,3,1,32,0,-237.0,2.0,2571,1610612744,0.38074928880994385,1.1422478664298317,92,202684,4.313198180897788,1.7112880931333545,2.498864040027271,2.019395167564111,-2.4834459553541133,9.095071643129195,13.700600834991327,10.198099375014815,29.797499253073934,5.227922287460592,15.90763279194093,15.447310351145655,61.19227982677966,26,92.03,22.88,554
21500622,394,3,1,15,1,-158.0,120.0,2571,1610612744,0.3957181537642266,0.7914363075284532,75,2544,27.682696104454855,16.685878797713954,22.31071416933588,10.343549402060173,5.056711639271194,1.372314111012403,1.8181734929768871,1.798670648639687,6.095385504112516,11.432919470374392,12.814023447100771,2.4950522254618543,7.195407029285428,26,75.03,24.0,416
21500622,395,3,0,54,1,-7.0,-6.0,2544,1610612739,0.5963429960781771,1.1926859921563542,54,2738,11.275169845008984,10.234565095523113,11.042128249961682,0.9270660518292201,-0.08109925523409611,9.663956704931012,10.799366402673678,2.7660088764296495,6.201773080275141,10.700144638928002,11.128093439675025,0.8829316222344064,2.504836189586168,26,54.0,23.4,376
21500622,396,3,0,41,1,63.0,249.0,201939,1610612744,0.3615148896921796,1.0845446690765388,41,202684,3.9684586706301994,3.9684586706301994,5.309782912827635,-2.9316937297285364,-5.459701331854561,7.162453510636933,7.732075466711823,0.9059878524333546,2.220457845680568,2.1351952629886672,2.964513173014323,1.8373924536243857,3.7858131174982628,26,41.0,23.6,453
21500622,397,3,0,29,1,-119.0,223.0,203521,1610612739,0.3615148896921796,1.0845446690765388,29,203105,10.159277622080223,9.562286905181207,10.06282575786524,-1.1073410871454137,-4.782726496643486,12.326702876617215,12.653831923552326,1.6675854766307647,2.965377736973207,4.194545818936003,4.2672504350483935,0.292114933953506,0.7143076467288623,26,29.03,22.63,511
21500622,414,4,11,10,1,99.0,219.0,2738,1610612744,0.38757967804333654,1.1627390341300097,670,2760,13.643203908972415,8.515053685197762,10.453880823431469,4.6560666585534145,1.39442694106644,4.257180923832286,5.522854253613323,4.109201960076388,11.879468851674279,9.116303025677903,9.278659909223899,0.7568495277692368,1.3998792947943928,26,670.02,24.0,543
21500622,420,4,10,26,1,-178.0,144.0,203521,1610612739,0.35736569803449736,0.7147313960689947,626,2571,6.56687858804318,6.56687858804318,7.974824260556511,-2.38719549750197,-3.380199496697922,13.984351225166064,14.389778341031453,1.024007957666473,2.886282367919013,8.985082903202787,9.980091314924152,2.810135947558585,6.1375830196270575,26,626.03,23.34,400
21500622,422,4,10,9,1,-160.0,61.0,203084,1610612744,0.40114327110686976,0.8022865422137395,609,202697,23.147473761225005,23.147473761225005,28.755114373183066,-9.854719935757657,-11.918687048732224,14.97029669380272,17.335920466792608,4.831828308049308,6.829120294761992,14.201281008014908,14.642645086107711,1.5648648672236718,3.47881644629473,26,609.03,24.0,425
21500622,431,4,9,8,0,102.0,115.0,203521,1610612739,0.4104101095557158,0.8208202191114315,548,2733,10.52747040501658,10.52747040501658,11.19052705599299,-0.5777280588860567,-2.241188840642705,15.266485274712316,16.597985565834247,3.2797930974539518,6.326440536024425,14.823273627536564,15.024717491676395,0.7927786287623455,2.4042551972504267,26,548.03,22.03,331
21500622,433,4,8,59,0,233.0,16.0,203084,1610612744,0.37376699036851124,1.1213009711055337,539,203521,4.890948734816181,2.6258127079058777,3.8449185180289005,2.185529763544568,0.7021918628460244,7.279801537237101,9.055471577293341,3.389232140628753,6.758377688610606,10.482372132109838,13.180761183517252,5.785332414304179,9.269332591766455,26,539.03,22.28,556
21500622,453,4,7,46,1,-171.0,193.0,203084,1610612744,0.3575607175364476,1.0726821526093429,466,2210,7.939177898176861,5.432102294047856,6.674468196236449,3.2476123239251713,1.7263049412312048,6.214793808995375,6.386064379295739,1.3551718584765307,2.7482015065098953,10.47813771448993,11.430577950599726,2.272160360630512,4.763057736799325,26,466.0,24.0,385
